gFx,gFy,gFz
-0.0416,0.9646,0.2509
-0.0374,0.9654,0.2524
-0.0431,0.9676,0.2529
-0.0414,0.9671,0.2536
-0.0421,0.9646,0.2546
-0.0431,0.9661,0.2543
-0.0426,0.9651,0.2516
-0.0438,0.9681,0.2553
-0.0411,0.9673,0.2553
-0.0411,0.9668,0.2548
-0.0399,0.9681,0.2548
-0.0399,0.9678,0.256
-0.0411,0.9641,0.256
-0.0411,0.9685,0.258
-0.0382,0.9671,0.2599
-0.0396,0.9683,0.2587
-0.0365,0.9646,0.259
-0.0355,0.9681,0.258
-0.036,0.97,0.2575
-0.0331,0.9705,0.2548
-0.0357,0.9705,0.2553
-0.0348,0.97,0.256
-0.037,0.971,0.2551
-0.0357,0.969,0.2548
-0.0345,0.97,0.2541
-0.0362,0.9695,0.2531
-0.0409,0.9663,0.2548
-0.0387,0.9671,0.2555
-0.0377,0.9671,0.2529
-0.0404,0.9666,0.2526
-0.0404,0.9678,0.2541
-0.0379,0.9661,0.2543
-0.0416,0.9644,0.2509
-0.0423,0.9646,0.2502
-0.0394,0.9659,0.2494
-0.0409,0.9666,0.249
-0.0392,0.9644,0.2477
-0.0396,0.9654,0.2494
-0.0406,0.9695,0.2514
-0.0396,0.9663,0.2509
-0.0374,0.9727,0.2512
-0.0401,0.9671,0.2509
-0.0399,0.9659,0.2538
-0.0389,0.9676,0.2538
-0.0392,0.9727,0.2551
-0.0387,0.969,0.2568
-0.0365,0.9712,0.2551
-0.0377,0.97,0.2551
-0.0348,0.9705,0.2563
-0.0323,0.9739,0.2555
-0.0328,0.9698,0.2548
-0.0316,0.9695,0.2529
-0.0328,0.971,0.2512
-0.0326,0.9649,0.2514
-0.0333,0.9654,0.2529
-0.0355,0.9656,0.2521
-0.0367,0.9649,0.2553
-0.0367,0.9651,0.2536
-0.037,0.9651,0.2524
-0.0374,0.9661,0.2538
-0.0396,0.9641,0.2538
-0.0416,0.9654,0.2555
-0.0436,0.9639,0.2538
-0.0392,0.9651,0.2558
-0.0414,0.9637,0.2548
-0.0406,0.9666,0.2541
-0.0404,0.9693,0.2548
-0.0414,0.9656,0.2536
-0.0389,0.9663,0.257
-0.0399,0.9678,0.2568
-0.0421,0.9688,0.257
-0.0406,0.9681,0.2599
-0.0367,0.9666,0.2614
-0.0409,0.9683,0.2609
-0.0411,0.9698,0.2612
-0.0399,0.9685,0.2614
-0.0382,0.9698,0.2612
-0.0382,0.9695,0.2626
-0.0382,0.972,0.2614
-0.0357,0.9732,0.2612
-0.034,0.9715,0.2577
-0.0321,0.9703,0.2526
-0.0326,0.972,0.2536
-0.0304,0.9695,0.2485
-0.0299,0.971,0.2463
-0.0299,0.9681,0.2463
-0.0331,0.9722,0.2421
-0.0316,0.9722,0.2429
-0.0353,0.9671,0.2446
-0.037,0.9698,0.246
-0.037,0.9688,0.2453
-0.0365,0.9663,0.2458
-0.0394,0.9644,0.2475
-0.0392,0.9668,0.2477
-0.0374,0.9663,0.2458
-0.0396,0.9688,0.2463
-0.0392,0.9685,0.248
-0.0396,0.9688,0.246
-0.0374,0.9683,0.2458
-0.0357,0.969,0.2472
-0.037,0.9707,0.2477
-0.0372,0.9712,0.2487
-0.0367,0.9688,0.2497
-0.0372,0.9663,0.2487
-0.0367,0.969,0.2492
-0.0345,0.969,0.2509
-0.0365,0.969,0.2548
-0.0411,0.97,0.2558
-0.0372,0.9683,0.2565
-0.0389,0.9695,0.259
-0.0372,0.9656,0.2612
-0.0374,0.9685,0.2604
-0.0367,0.9668,0.2595
-0.035,0.9673,0.2573
-0.037,0.9649,0.2587
-0.0367,0.9666,0.2577
-0.0343,0.9659,0.2575
-0.0367,0.9646,0.2568
-0.0372,0.9676,0.2577
-0.0382,0.9649,0.257
-0.0377,0.9629,0.2538
-0.0374,0.9637,0.2543
-0.037,0.9629,0.2534
-0.0382,0.9651,0.256
-0.0345,0.9632,0.2541
-0.0414,0.9685,0.2524
-0.0382,0.9656,0.2521
-0.037,0.9666,0.2497
-0.0384,0.9673,0.2494
-0.0389,0.9659,0.2485
-0.0387,0.9717,0.2497
-0.0374,0.9663,0.248
-0.0382,0.9644,0.247
-0.0374,0.9698,0.2472
-0.0355,0.97,0.249
-0.0348,0.9722,0.2492
-0.0343,0.9707,0.2494
-0.0345,0.9734,0.2512
-0.0338,0.9725,0.2509
-0.0323,0.972,0.2553
-0.0316,0.9717,0.2563
-0.0357,0.9717,0.2558
-0.0338,0.9695,0.2563
-0.0333,0.9676,0.2568
-0.037,0.9698,0.2587
-0.0328,0.9703,0.2573
-0.035,0.9693,0.256
-0.0362,0.9688,0.258
-0.0326,0.9695,0.2585
-0.0338,0.9681,0.256
-0.0367,0.9683,0.2568
-0.0372,0.9681,0.2538
-0.0382,0.9668,0.2551
-0.0367,0.9668,0.2534
-0.0399,0.9637,0.2531
-0.0404,0.9666,0.2541
-0.0423,0.9688,0.2524
-0.0409,0.9641,0.2536
-0.0409,0.9644,0.2509
-0.0404,0.9663,0.2519
-0.0384,0.9685,0.2538
-0.0416,0.9676,0.2546
-0.0433,0.9678,0.2531
-0.0399,0.9693,0.2536
-0.0377,0.9698,0.2553
-0.0367,0.971,0.2534
-0.0389,0.9656,0.2529
-0.037,0.9654,0.2543
-0.0326,0.9666,0.2548
-0.0353,0.9693,0.2577
-0.0372,0.9693,0.2582
-0.0377,0.969,0.2558
-0.0372,0.9666,0.2551
-0.036,0.9676,0.256
-0.0357,0.9695,0.2575
-0.0348,0.9678,0.2546
-0.0382,0.9629,0.2575
-0.0365,0.9644,0.2582
-0.0357,0.9651,0.2555
-0.0362,0.9661,0.2548
-0.0353,0.9678,0.2565
-0.0367,0.9698,0.2531
-0.037,0.9651,0.2534
-0.0335,0.9683,0.2536
-0.0345,0.969,0.2531
-0.0355,0.969,0.2512
-0.0343,0.9693,0.2531
-0.036,0.9668,0.2519
-0.0372,0.9698,0.2524
-0.0355,0.9712,0.2534
-0.036,0.9673,0.2512
-0.0372,0.9676,0.2494
-0.0377,0.9676,0.2524
-0.0348,0.9688,0.2551
-0.0409,0.97,0.2541
-0.0392,0.9698,0.256
-0.0326,0.9695,0.2565
-0.0389,0.971,0.2558
-0.0357,0.9683,0.2548
-0.0401,0.9695,0.2558
-0.0384,0.9703,0.257
-0.0396,0.9703,0.2565
-0.0394,0.9707,0.2582
-0.0404,0.9722,0.2568
-0.0404,0.9717,0.2582
-0.036,0.9695,0.2565
-0.0396,0.9705,0.2577
-0.0365,0.9673,0.258
-0.0382,0.9676,0.2568
-0.0404,0.9683,0.256
-0.0389,0.9681,0.2595
-0.0374,0.9683,0.2599
-0.0392,0.9703,0.2568
-0.0387,0.97,0.2553
-0.0355,0.9695,0.2573
-0.035,0.9703,0.2543
-0.0374,0.9683,0.2536
-0.0353,0.9698,0.2524
-0.0401,0.9707,0.2526
-0.0374,0.9661,0.2521
-0.0374,0.9698,0.2536
-0.034,0.9649,0.2546
-0.0362,0.9634,0.2531
-0.037,0.9671,0.2521
-0.0379,0.9639,0.2529
-0.0365,0.9612,0.2494
-0.0399,0.9612,0.2499
-0.0353,0.9588,0.2502
-0.0362,0.9671,0.2568
-0.0414,0.9725,0.2531
-0.0382,0.9754,0.2516
-0.0374,0.9722,0.2499
-0.0328,0.9676,0.2492
-0.0321,0.9649,0.2504
-0.0367,0.9678,0.248
-0.036,0.9666,0.2502
-0.0331,0.9681,0.2507
-0.0355,0.9661,0.2504
-0.035,0.9651,0.2509
-0.0367,0.9639,0.2512
-0.0357,0.9671,0.2531
-0.0377,0.9663,0.2507
-0.0392,0.9624,0.2534
-0.0392,0.9651,0.2536
-0.037,0.9668,0.257
-0.0357,0.9644,0.257
-0.0374,0.9639,0.2577
-0.0392,0.9649,0.2558
-0.0387,0.9651,0.2595
-0.0377,0.9656,0.2582
-0.0367,0.9651,0.2587
-0.0399,0.9644,0.2607
-0.037,0.9639,0.2639
-0.0387,0.9685,0.2624
-0.0355,0.9725,0.2599
-0.0377,0.971,0.2607
-0.037,0.9673,0.2612
-0.0377,0.9661,0.2624
-0.0374,0.9666,0.2614
-0.0357,0.9676,0.2619
-0.0387,0.9678,0.2629
-0.0396,0.9676,0.2604
-0.0362,0.97,0.2602
-0.037,0.9693,0.2597
-0.0357,0.9673,0.2609
-0.0379,0.9659,0.2612
-0.0392,0.9666,0.2585
-0.0394,0.9685,0.2592
-0.0389,0.9666,0.2602
-0.0401,0.9654,0.2624
-0.0404,0.9651,0.2614
-0.0384,0.9661,0.2609
-0.0409,0.97,0.2614
-0.0387,0.9671,0.2648
-0.0404,0.9673,0.2607
-0.0411,0.9676,0.2592
-0.0416,0.9668,0.2563
-0.0384,0.9668,0.256
-0.0377,0.9668,0.2563
-0.0357,0.9646,0.2509
-0.0355,0.9678,0.2512
-0.0382,0.9666,0.2512
-0.0321,0.9676,0.2492
-0.0321,0.9685,0.2497
-0.034,0.9656,0.2497
-0.0345,0.9668,0.2494
-0.034,0.9659,0.2482
-0.0355,0.9659,0.2516
-0.036,0.9678,0.2499
-0.0323,0.9663,0.2521
-0.0367,0.9663,0.2497
-0.0392,0.9681,0.2531
-0.0374,0.9666,0.2534
-0.0411,0.9654,0.2534
-0.0379,0.969,0.2538
-0.0374,0.9661,0.2541
-0.0362,0.9646,0.2548
-0.0396,0.9649,0.2536
-0.0365,0.9676,0.2546
-0.0377,0.9695,0.2534
-0.036,0.9683,0.2541
-0.0379,0.9683,0.2553
-0.0399,0.9668,0.258
-0.0426,0.9698,0.2587
-0.0392,0.9693,0.2585
-0.0382,0.9671,0.2575
-0.036,0.9622,0.2607
-0.0362,0.9688,0.2602
-0.036,0.9678,0.2599
-0.0379,0.9656,0.2604
-0.0389,0.9685,0.2597
-0.0357,0.9688,0.2609
-0.0345,0.9678,0.2599
-0.0367,0.97,0.2577
-0.0343,0.9654,0.257
-0.0382,0.9659,0.2597
-0.0372,0.9656,0.2595
-0.0353,0.9683,0.2582
-0.0384,0.9654,0.2595
-0.0392,0.9644,0.2602
-0.0406,0.9681,0.2582
-0.0365,0.9707,0.2587
-0.036,0.9673,0.2587
-0.0394,0.9715,0.2595
-0.0367,0.9676,0.2577
-0.0377,0.9681,0.2582
-0.036,0.9683,0.2558
-0.0379,0.9685,0.2575
-0.0377,0.9676,0.2551
-0.0357,0.9729,0.2541
-0.0357,0.9673,0.2534
-0.036,0.9668,0.2526
-0.0357,0.9685,0.2534
-0.034,0.9681,0.2551
-0.0357,0.9676,0.2553
-0.0345,0.9673,0.2519
-0.0355,0.9683,0.2563
-0.0357,0.9663,0.257
-0.0379,0.9683,0.2575
-0.0389,0.97,0.256
-0.0357,0.9659,0.2548
-0.0379,0.9673,0.2577
-0.0357,0.9644,0.2573
-0.0355,0.9688,0.258
-0.037,0.9685,0.2551
-0.0362,0.9676,0.2565
-0.0343,0.9673,0.2548
-0.0365,0.9685,0.2551
-0.0365,0.9671,0.2577
-0.0377,0.9659,0.2577
-0.0367,0.9651,0.2575
-0.0362,0.9668,0.257
-0.035,0.9654,0.258
-0.0362,0.9681,0.2563
-0.0377,0.961,0.2575
-0.0362,0.9646,0.2587
-0.0389,0.9641,0.257
-0.0377,0.9632,0.2577
-0.0362,0.9649,0.2597
-0.036,0.9661,0.2582
-0.037,0.9676,0.2595
-0.0389,0.9649,0.2587
-0.0377,0.9668,0.2551
-0.0362,0.9659,0.2565
-0.0387,0.9656,0.2555
-0.0355,0.9654,0.2551
-0.0367,0.9632,0.2543
-0.034,0.9646,0.2546
-0.0348,0.9624,0.256
-0.0355,0.9668,0.2563
-0.0355,0.9661,0.2546
-0.0362,0.9668,0.2548
-0.0365,0.9673,0.2543
-0.0365,0.9703,0.2509
-0.0401,0.9656,0.2526
-0.0367,0.9685,0.2543
-0.0362,0.9678,0.2573
-0.0372,0.9678,0.2565
-0.0357,0.9693,0.256
-0.0331,0.9663,0.2582
-0.0355,0.9681,0.259
-0.0367,0.9681,0.2573
-0.0379,0.9649,0.2585
-0.0387,0.9673,0.2604
-0.0392,0.9641,0.259
-0.0374,0.9629,0.259
-0.0379,0.969,0.2619
-0.0384,0.9693,0.2607
-0.0387,0.9656,0.2624
-0.0411,0.9666,0.2619
-0.0355,0.9629,0.2651
-0.0343,0.9646,0.2643
-0.0348,0.9641,0.2653
-0.0372,0.9629,0.2668
-0.0382,0.9651,0.2673
-0.0396,0.9637,0.2658
-0.0367,0.9654,0.2656
-0.0374,0.9673,0.2685
-0.0401,0.9685,0.2675
-0.0374,0.9666,0.2658
-0.0389,0.9656,0.2651
-0.0367,0.9651,0.2641
-0.0367,0.9659,0.2634
-0.0389,0.9676,0.2619
-0.0331,0.9659,0.258
-0.0365,0.97,0.2536
-0.035,0.9646,0.2546
-0.0362,0.9668,0.2509
-0.036,0.969,0.249
-0.0387,0.9676,0.2499
-0.0362,0.9668,0.2492
-0.0372,0.9656,0.2487
-0.0374,0.9676,0.2502
-0.0387,0.9663,0.2475
-0.0377,0.9666,0.2485
-0.0399,0.9666,0.2499
-0.0382,0.9651,0.2497
-0.0399,0.9673,0.2516
-0.0367,0.9661,0.249
-0.0389,0.969,0.2487
-0.0362,0.9666,0.2497
-0.0372,0.9651,0.2487
-0.0357,0.9666,0.2504
-0.0374,0.9661,0.2534
-0.0382,0.9641,0.2546
-0.0353,0.9634,0.2524
-0.0365,0.9683,0.2541
-0.0367,0.9663,0.2546
-0.036,0.9646,0.2553
-0.0365,0.9673,0.2617
-0.0389,0.969,0.2597
-0.0372,0.9646,0.2629
-0.0387,0.9654,0.2639
-0.0365,0.9671,0.2626
-0.037,0.9678,0.2658
-0.0338,0.9698,0.2641
-0.0331,0.9712,0.2658
-0.035,0.9666,0.2621
-0.0355,0.9676,0.2631
-0.0343,0.9715,0.2653
-0.0365,0.9703,0.267
-0.0387,0.971,0.2658
-0.0382,0.9698,0.2636
-0.0392,0.9683,0.2653
-0.0355,0.9732,0.2658
-0.0338,0.9683,0.2643
-0.0348,0.9681,0.2636
-0.036,0.9681,0.2665
-0.0367,0.9676,0.2658
-0.0377,0.9683,0.2651
-0.0345,0.9681,0.2636
-0.0377,0.9663,0.2629
-0.034,0.9685,0.2656
-0.0355,0.9663,0.2617
-0.0355,0.9681,0.2651
-0.0365,0.9654,0.2621
-0.0365,0.9663,0.2624
-0.0338,0.9656,0.2604
-0.037,0.9651,0.259
-0.0387,0.9678,0.2587
-0.0379,0.9649,0.259
-0.0382,0.9641,0.256
-0.0348,0.9646,0.2575
-0.0362,0.9676,0.2553
-0.0365,0.9622,0.256
-0.0355,0.9666,0.2551
-0.036,0.9676,0.2563
-0.0333,0.9666,0.2555
-0.0348,0.9649,0.2531
-0.0328,0.9683,0.2524
-0.0321,0.9656,0.2529
-0.0301,0.9641,0.2529
-0.0313,0.9666,0.2531
-0.0335,0.9659,0.2546
-0.0318,0.9641,0.2563
-0.0343,0.9637,0.2565
-0.0321,0.9634,0.2555
-0.0333,0.9656,0.2555
-0.0355,0.9649,0.2575
-0.0362,0.9615,0.2582
-0.0348,0.9644,0.2582
-0.0372,0.9685,0.2592
-0.0384,0.9676,0.2624
-0.0372,0.9634,0.2621
-0.0382,0.9641,0.2626
-0.0389,0.9656,0.2631
-0.0367,0.9637,0.2639
-0.0365,0.9668,0.2646
-0.0355,0.9656,0.2651
-0.0382,0.9656,0.2648
-0.0384,0.9637,0.2634
-0.0384,0.9661,0.2629
-0.0377,0.9649,0.2648
-0.0394,0.9656,0.2651
-0.0387,0.969,0.2641
-0.037,0.9685,0.2631
-0.0382,0.9663,0.2619
-0.0365,0.9671,0.2595
-0.0362,0.9632,0.2619
-0.0404,0.9666,0.2621
-0.0353,0.9685,0.2636
-0.0348,0.9685,0.2641
-0.036,0.969,0.2612
-0.0384,0.9661,0.2663
-0.0392,0.9649,0.2624
-0.0396,0.9666,0.2646
-0.0379,0.9639,0.2641
-0.035,0.9685,0.2624
-0.0353,0.9651,0.2617
-0.037,0.9659,0.2619
-0.0372,0.9671,0.2604
-0.0379,0.9683,0.2617
-0.0335,0.9685,0.2585
-0.0365,0.9703,0.2614
-0.0348,0.9681,0.2612
-0.0357,0.9668,0.2599
-0.0333,0.9649,0.2599
-0.036,0.9688,0.2592
-0.0338,0.9671,0.2597
-0.0348,0.9668,0.2592
-0.035,0.9688,0.2617
-0.0316,0.9695,0.2604
-0.0331,0.9654,0.258
-0.0379,0.9641,0.2573
-0.0362,0.9646,0.257
-0.0348,0.9637,0.2602
-0.0367,0.9639,0.256
-0.0353,0.9649,0.2563
-0.0355,0.9646,0.2568
-0.036,0.9612,0.2555
-0.0357,0.9607,0.2575
-0.0355,0.9622,0.2563
-0.0396,0.9639,0.2565
-0.0382,0.9622,0.259
-0.0357,0.9651,0.2563
-0.0382,0.9629,0.2568
-0.0365,0.9641,0.2558
-0.0357,0.9673,0.2555
-0.0355,0.9634,0.2553
-0.0357,0.9656,0.2575
-0.0367,0.9639,0.2582
-0.0396,0.9634,0.2595
-0.0399,0.9676,0.2604
-0.0367,0.9607,0.2602
-0.0372,0.9651,0.2631
-0.0374,0.9624,0.2639
-0.0367,0.9649,0.2629
-0.0372,0.9627,0.2631
-0.0353,0.9681,0.2621
-0.0379,0.9632,0.2641
-0.0377,0.9666,0.2612
-0.0362,0.9681,0.2592
-0.0365,0.9673,0.2577
-0.0353,0.9654,0.2582
-0.0374,0.9685,0.2582
-0.0389,0.9715,0.2592
-0.0394,0.9673,0.2582
-0.0357,0.9659,0.2585
-0.0372,0.9666,0.2609
-0.0379,0.9663,0.2595
-0.037,0.9663,0.2609
-0.0389,0.9649,0.2604
-0.0367,0.9634,0.2624
-0.0374,0.9644,0.2617
-0.0392,0.9639,0.2607
-0.0404,0.97,0.2629
-0.0379,0.9707,0.2626
-0.037,0.9671,0.2612
-0.0362,0.9646,0.2629
-0.036,0.9646,0.2612
-0.036,0.9683,0.2619
-0.0353,0.9661,0.2614
-0.0377,0.9646,0.2595
-0.0416,0.9644,0.2621
-0.0406,0.9639,0.2607
-0.0372,0.9639,0.2575
-0.0353,0.9661,0.2592
-0.036,0.9681,0.2582
-0.0362,0.969,0.2595
-0.0389,0.9632,0.2592
-0.0384,0.9637,0.2599
-0.0372,0.9634,0.2595
-0.0365,0.9649,0.2573
-0.0365,0.9651,0.257
-0.0384,0.9656,0.257
-0.0355,0.9656,0.2585
-0.0372,0.9671,0.2582
-0.0382,0.9688,0.258
-0.0389,0.9661,0.259
-0.0382,0.9661,0.2541
-0.034,0.9671,0.2555
-0.037,0.9649,0.2536
-0.0362,0.9624,0.2553
-0.0382,0.9656,0.2548
-0.0343,0.969,0.2538
-0.0313,0.9681,0.2536
-0.0345,0.9683,0.256
-0.0328,0.9703,0.2565
-0.0348,0.9649,0.2575
-0.035,0.9715,0.2604
-0.036,0.9668,0.2621
-0.0335,0.9683,0.2595
-0.0348,0.9678,0.2592
-0.0365,0.9688,0.2585
-0.035,0.9705,0.2577
-0.036,0.9676,0.2624
-0.0357,0.972,0.2617
-0.0377,0.9705,0.2599
-0.034,0.97,0.2592
-0.037,0.9693,0.2592
-0.0392,0.9678,0.2624
-0.0382,0.9673,0.2604
-0.0384,0.9668,0.2639
-0.0377,0.9673,0.2607
-0.0387,0.969,0.2636
-0.0372,0.9649,0.2648
-0.0377,0.9673,0.2624
-0.0372,0.9661,0.2626
-0.0392,0.9663,0.2621
-0.0367,0.9676,0.2609
-0.0345,0.9712,0.2577
-0.0387,0.9707,0.2595
-0.0382,0.97,0.2585
-0.037,0.9715,0.2599
-0.0401,0.969,0.258
-0.0399,0.9685,0.2573
-0.036,0.9688,0.2597
-0.0384,0.9676,0.257
-0.035,0.9668,0.2531
-0.0335,0.9683,0.2575
-0.034,0.9637,0.2558
-0.0335,0.9693,0.2585
-0.0355,0.9676,0.2582
-0.0338,0.9661,0.2565
-0.0362,0.9676,0.2575
-0.036,0.9651,0.2558
-0.037,0.9666,0.2546
-0.0392,0.9659,0.256
-0.0372,0.9676,0.2573
-0.0353,0.9678,0.2546
-0.0365,0.9656,0.258
-0.0404,0.9629,0.2558
-0.0411,0.9646,0.2575
-0.035,0.9666,0.259
-0.0377,0.9644,0.2587
-0.035,0.9651,0.2575
-0.0394,0.9649,0.2614
-0.0389,0.9624,0.2621
-0.0372,0.9661,0.2604
-0.0365,0.9654,0.2614
-0.037,0.9671,0.2624
-0.0372,0.9678,0.2629
-0.0411,0.9693,0.2624
-0.0392,0.9703,0.2612
-0.0394,0.9661,0.2587
-0.0357,0.9703,0.2612
-0.0357,0.9688,0.2592
-0.0355,0.9693,0.259
-0.0365,0.9705,0.2585
-0.037,0.9688,0.2582
-0.035,0.9712,0.2592
-0.0367,0.9673,0.2609
-0.0343,0.9681,0.2629
-0.0367,0.9712,0.2619
-0.036,0.9703,0.2614
-0.037,0.9683,0.2612
-0.036,0.969,0.2609
-0.0387,0.9695,0.2621
-0.0372,0.9683,0.2607
-0.037,0.9659,0.2604
-0.0365,0.9659,0.2619
-0.0372,0.9663,0.2631
-0.0379,0.9668,0.2604
-0.0357,0.9651,0.2592
-0.0362,0.9649,0.2621
-0.0394,0.9659,0.2629
-0.0392,0.9661,0.2619
-0.0374,0.9637,0.2614
-0.0394,0.9649,0.2599
-0.0418,0.9661,0.2626
-0.0384,0.9629,0.2599
-0.0377,0.9663,0.2612
-0.0406,0.9654,0.2595
-0.0416,0.9654,0.259
-0.0409,0.9685,0.2585
-0.0384,0.9651,0.2592
-0.0404,0.9673,0.2565
-0.0372,0.9676,0.2553
-0.0365,0.9688,0.2551
-0.0374,0.9693,0.2536
-0.0379,0.97,0.2555
-0.0392,0.9729,0.2531
-0.0399,0.9678,0.2526
-0.0387,0.969,0.249
-0.0374,0.9685,0.2529
-0.0389,0.9705,0.2524
-0.036,0.9695,0.2504
-0.0365,0.9688,0.2519
-0.035,0.9654,0.2507
-0.0345,0.9698,0.2516
-0.0355,0.9698,0.2512
-0.0384,0.9693,0.2543
-0.0362,0.9688,0.2519
-0.0372,0.9671,0.2509
-0.0379,0.9693,0.2524
-0.0353,0.9695,0.2536
-0.0365,0.97,0.2558
-0.0357,0.97,0.2521
-0.0357,0.9678,0.2538
-0.0384,0.9688,0.2514
-0.0348,0.9671,0.2541
-0.0365,0.9683,0.2548
-0.0353,0.9705,0.2555
-0.0404,0.9673,0.2568
-0.0384,0.9693,0.2575
-0.0426,0.969,0.2585
-0.0384,0.9678,0.258
-0.0374,0.9705,0.258
-0.0382,0.9685,0.2609
-0.0396,0.9681,0.2619
-0.0392,0.9715,0.259
-0.0382,0.9693,0.2585
-0.0396,0.9671,0.2582
-0.0414,0.9688,0.258
-0.0409,0.972,0.2599
-0.0384,0.9681,0.258
-0.0396,0.9661,0.2595
-0.0396,0.9676,0.2573
-0.0372,0.9698,0.2595
-0.0411,0.9703,0.2575
-0.0387,0.9673,0.2587
-0.0389,0.9673,0.257
-0.0387,0.9671,0.2565
-0.0414,0.9663,0.257
-0.0377,0.9654,0.2568
-0.0362,0.9678,0.2551
-0.0384,0.9666,0.2543
-0.0382,0.9676,0.2558
-0.0382,0.9656,0.2548
-0.0362,0.9649,0.2563
-0.0335,0.9629,0.2575
-0.0372,0.9659,0.257
-0.0348,0.9688,0.256
-0.0374,0.9685,0.2546
-0.0367,0.9698,0.2555
-0.0367,0.9712,0.256
-0.034,0.9683,0.2512
-0.036,0.9712,0.2538
-0.0348,0.9715,0.2516
-0.0338,0.972,0.2502
-0.0343,0.9651,0.2504
-0.0318,0.969,0.249
-0.0333,0.969,0.246
-0.0353,0.9685,0.2433
-0.0309,0.9654,0.2443
-0.0348,0.9681,0.2421
-0.0343,0.9673,0.2424
-0.034,0.9654,0.2446
-0.0345,0.9681,0.2451
-0.0335,0.9671,0.2451
-0.0365,0.9727,0.2458
-0.035,0.9693,0.2477
-0.0321,0.9705,0.2443
-0.0309,0.9641,0.2463
-0.0291,0.9659,0.2475
-0.0313,0.9646,0.2465
-0.0333,0.969,0.2453
-0.035,0.9668,0.2458
-0.036,0.9688,0.2492
-0.0374,0.9673,0.2443
-0.0387,0.9671,0.246
-0.0411,0.9703,0.2458
-0.0392,0.9712,0.2499
-0.0392,0.9707,0.2502
-0.0394,0.9683,0.2507
-0.0396,0.9712,0.2516
-0.0421,0.9705,0.2529
-0.0462,0.9737,0.2526
-0.0443,0.9717,0.256
-0.044,0.9693,0.2577
-0.0438,0.9685,0.2602
-0.0438,0.9725,0.2607
-0.0445,0.9707,0.2631
-0.0445,0.9729,0.2639
-0.0436,0.971,0.2624
-0.0418,0.9717,0.2651
-0.0379,0.9734,0.2663
-0.0362,0.9746,0.2673
-0.0377,0.9739,0.2678
-0.037,0.9742,0.2702
-0.036,0.9759,0.2722
-0.037,0.9744,0.2719
-0.0355,0.9739,0.2736
-0.0353,0.9766,0.2726
-0.0357,0.9732,0.2704
-0.0353,0.9712,0.268
-0.0331,0.9717,0.2668
-0.035,0.9693,0.2641
-0.0343,0.9705,0.2636
-0.0365,0.9673,0.2609
-0.0396,0.9676,0.2599
-0.0374,0.969,0.2573
-0.0394,0.9671,0.2521
-0.0421,0.9676,0.2521
-0.0396,0.9681,0.2499
-0.0406,0.9688,0.246
-0.0423,0.9668,0.2438
-0.0433,0.9656,0.2426
-0.0414,0.9671,0.2399
-0.037,0.97,0.2392
-0.0387,0.9644,0.2346
-0.0392,0.9688,0.2328
-0.0377,0.969,0.2314
-0.0394,0.9617,0.2296
-0.0387,0.9634,0.2282
-0.0379,0.9634,0.2287
-0.0365,0.9651,0.2291
-0.0357,0.9666,0.2296
-0.037,0.9661,0.2279
-0.0416,0.9678,0.2284
-0.0389,0.9678,0.2324
-0.0377,0.97,0.2326
-0.0379,0.971,0.2319
-0.035,0.9681,0.2341
-0.0387,0.969,0.2358
-0.0372,0.9673,0.2389
-0.0343,0.9688,0.2404
-0.037,0.9668,0.2436
-0.0348,0.9705,0.2468
-0.0365,0.9661,0.2485
-0.0387,0.9673,0.2512
-0.0382,0.9673,0.2524
-0.0384,0.9651,0.2526
-0.0382,0.9676,0.256
-0.0357,0.9695,0.2546
-0.0382,0.9688,0.2597
-0.0382,0.9659,0.2602
-0.0382,0.9671,0.2626
-0.0392,0.9673,0.2641
-0.0379,0.9695,0.2643
-0.0394,0.9668,0.2646
-0.0365,0.9656,0.2648
-0.0379,0.9693,0.2658
-0.0394,0.9688,0.2651
-0.0387,0.9659,0.2658
-0.036,0.9673,0.2643
-0.0399,0.9698,0.2629
-0.0389,0.9685,0.2617
-0.0392,0.9693,0.2577
-0.0394,0.9695,0.2577
-0.0379,0.969,0.2565
-0.0377,0.9685,0.256
-0.0392,0.9671,0.2553
-0.0401,0.9649,0.2524
-0.0374,0.9641,0.2507
-0.0411,0.9668,0.2475
-0.0423,0.9676,0.2468
-0.0396,0.9649,0.2446
-0.0389,0.9703,0.2455
-0.0409,0.9659,0.2438
-0.0338,0.9666,0.2424
-0.0357,0.9641,0.2387
-0.036,0.9649,0.2394
-0.0338,0.9644,0.2397
-0.0343,0.9654,0.2387
-0.035,0.9683,0.2421
-0.0345,0.972,0.2414
-0.0348,0.9712,0.2402
-0.036,0.9717,0.2416
-0.0372,0.9749,0.238
-0.037,0.9725,0.237
-0.0343,0.9727,0.2392
-0.0326,0.9727,0.2411
-0.0335,0.9768,0.2411
-0.0355,0.9744,0.2404
-0.0323,0.9725,0.2411
-0.0328,0.9759,0.2438
-0.0343,0.9712,0.2409
-0.0306,0.9688,0.2409
-0.0311,0.9681,0.2394
-0.0294,0.9712,0.2399
-0.0296,0.9685,0.2421
-0.0279,0.9693,0.2436
-0.0269,0.9673,0.2455
-0.0262,0.9666,0.2455
-0.026,0.9678,0.2465
-0.0289,0.9649,0.2482
-0.0272,0.9649,0.2472
-0.0321,0.9639,0.2441
-0.0299,0.9615,0.246
-0.0284,0.9685,0.247
